category,folder_name,movie_name,year,relative_path,parse_status,note
原盘压缩（外语）,三日刺杀.2014.Extended.Cut.Bluray.1080p.DTS-HD.x264-Grym,三日刺杀,2014,原盘压缩（外语）/三日刺杀.2014.Extended.Cut.Bluray.1080p.DTS-HD.x264-Grym,OK,
原盘压缩（外语）,上帝也疯狂.1980.WEB-DL.1080p.x265.AAC.2Audios.GREENOTEA,上帝也疯狂,1980,原盘压缩（外语）/上帝也疯狂.1980.WEB-DL.1080p.x265.AAC.2Audios.GREENOTEA,OK,
原盘压缩（外语）,上海小姐.1947.2160p.UHD.BluRay.x265.10bit.DV.DTS-HD.MA.2.0-ADE,上海小姐,1947,原盘压缩（外语）/上海小姐.1947.2160p.UHD.BluRay.x265.10bit.DV.DTS-HD.MA.2.0-ADE,OK,
原盘压缩（外语）,不知不觉诱惑你.1998.UHD.BluRay.2160p.2Audio.DTS-HD.MA.5.1.x265.10bit.HDR-beAst,不知不觉诱惑你,1998,原盘压缩（外语）/不知不觉诱惑你.1998.UHD.BluRay.2160p.2Audio.DTS-HD.MA.5.1.x265.10bit.HDR-beAst,OK,
原盘压缩（外语）,不要抬头.2021.2160p.NF.WEB-DL.DDPA5.1.HDR.DV.HEVC-SiC,不要抬头,2021,原盘压缩（外语）/不要抬头.2021.2160p.NF.WEB-DL.DDPA5.1.HDR.DV.HEVC-SiC,OK,
原盘压缩（外语）,世界尽头.2013.UHD.BluRay.2160p.x265.10bit.DoVi.HDR10+.DTS-HD.MA.7.1.Eleph,世界尽头,2013,原盘压缩（外语）/世界尽头.2013.UHD.BluRay.2160p.x265.10bit.DoVi.HDR10+.DTS-HD.MA.7.1.Eleph,OK,
原盘压缩（外语）,东方快车谋杀案.1974.1080p.BluRay.X264-AMIABLE,东方快车谋杀案,1974,原盘压缩（外语）/东方快车谋杀案.1974.1080p.BluRay.X264-AMIABLE,OK,
原盘压缩（外语）,两杆大烟枪.1998.Bluray.1080p.x265.AAC(5.1).2Audios.GREENOTEA,两杆大烟枪,1998,原盘压缩（外语）/两杆大烟枪.1998.Bluray.1080p.x265.AAC(5.1).2Audios.GREENOTEA,OK,
原盘压缩（外语）,为人民服务.2022.1080p.FHDRip.H264.AAC-NonDRM,为人民服务,2022,原盘压缩（外语）/为人民服务.2022.1080p.FHDRip.H264.AAC-NonDRM,OK,
原盘压缩（外语）,乌云背后的幸福线.2012.1080p.BluRay.x264.DTS-FGT,乌云背后的幸福线,2012,原盘压缩（外语）/乌云背后的幸福线.2012.1080p.BluRay.x264.DTS-FGT,OK,
原盘压缩（外语）,乔乔的异想世界.2019.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.5.1-SWTYBLZ,乔乔的异想世界,2019,原盘压缩（外语）/乔乔的异想世界.2019.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.5.1-SWTYBLZ,OK,
原盘压缩（外语）,九条命.2016.2160p.R6.WEB-DL.x264.AAC-SeeHD,九条命,2016,原盘压缩（外语）/九条命.2016.2160p.R6.WEB-DL.x264.AAC-SeeHD,OK,
原盘压缩（外语）,了不起的盖茨比.2013.2160p.BluRay.x265.10bit.HDR.DTS-HD.MA.TrueHD.7.1.Atmos-IAMABLE,了不起的盖茨比,2013,原盘压缩（外语）/了不起的盖茨比.2013.2160p.BluRay.x265.10bit.HDR.DTS-HD.MA.TrueHD.7.1.Atmos-IAMABLE,OK,
原盘压缩（外语）,五十度飞.2018.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,五十度飞,2018,原盘压缩（外语）/五十度飞.2018.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,OK,
原盘压缩（外语）,人之怒.2021.FRA.UHD.BluRay.2160p.10bit.HDR.2Audio.DTS-HD.MA.7.1.x265-beAst,人之怒,2021,原盘压缩（外语）/人之怒.2021.FRA.UHD.BluRay.2160p.10bit.HDR.2Audio.DTS-HD.MA.7.1.x265-beAst,OK,
原盘压缩（外语）,人工智能.2001.1080p.BluRay.x264.DTS-FGT,人工智能,2001,原盘压缩（外语）/人工智能.2001.1080p.BluRay.x264.DTS-FGT,OK,
原盘压缩（外语）,人类清除计划.2013.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,人类清除计划,2013,原盘压缩（外语）/人类清除计划.2013.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,OK,
原盘压缩（外语）,人类清除计划2.2014.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,人类清除计划2,2014,原盘压缩（外语）/人类清除计划2.2014.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,OK,
原盘压缩（外语）,人类清除计划3.2016.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,人类清除计划3,2016,原盘压缩（外语）/人类清除计划3.2016.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,OK,
原盘压缩（外语）,人类清除计划4.2018.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,人类清除计划4,2018,原盘压缩（外语）/人类清除计划4.2018.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,OK,
原盘压缩（外语）,传染病.2011.UHD.BluRay.2160p.x265.10bit.HDR.DTS-HD.MA.5.1.mUHD-FRDS,传染病,2011,原盘压缩（外语）/传染病.2011.UHD.BluRay.2160p.x265.10bit.HDR.DTS-HD.MA.5.1.mUHD-FRDS,OK,
原盘压缩（外语）,伦敦战场.2018.1080p.BluRay.DD5.1.x264-DON[EtHD],伦敦战场,2018,原盘压缩（外语）/伦敦战场.2018.1080p.BluRay.DD5.1.x264-DON[EtHD],OK,
原盘压缩（外语）,伦敦陷落.2016.1080p.BluRay.x264.DTS-WiKi,伦敦陷落,2016,原盘压缩（外语）/伦敦陷落.2016.1080p.BluRay.x264.DTS-WiKi,OK,
原盘压缩（外语）,伸冤人.2014.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,伸冤人,2014,原盘压缩（外语）/伸冤人.2014.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,OK,
原盘压缩（外语）,伸冤人2.2018.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,伸冤人2,2018,原盘压缩（外语）/伸冤人2.2018.BluRay.2160p.x265.10bit.HDR.2Audio.mUHD-FRDS,OK,
原盘压缩（外语）,伸冤人3.2023.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD-FRDS,伸冤人3,2023,原盘压缩（外语）/伸冤人3.2023.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD-FRDS,OK,
原盘压缩（外语）,但丁密码.2016.1080p.BluRay.x264-SPARKS[rarbg],但丁密码,2016,原盘压缩（外语）/但丁密码.2016.1080p.BluRay.x264-SPARKS[rarbg],OK,
原盘压缩（外语）,低俗小说.1994.UHD.GBR.BluRay.2160p.x265.10bit.DoVi.HDR.DTS-HD.MA.5.1-CMCT,低俗小说,1994,原盘压缩（外语）/低俗小说.1994.UHD.GBR.BluRay.2160p.x265.10bit.DoVi.HDR.DTS-HD.MA.5.1-CMCT,OK,
原盘压缩（外语）,何处寻真相.2005.1080p.AMZN.WEB-DL.DD+2.0.x264-ABM,何处寻真相,2005,原盘压缩（外语）/何处寻真相.2005.1080p.AMZN.WEB-DL.DD+2.0.x264-ABM,OK,
原盘压缩（外语）,你的名字.2016.BluRay.2160p.x265.10bit.HDR.4Audio.mUHD-FRDS,你的名字,2016,原盘压缩（外语）/你的名字.2016.BluRay.2160p.x265.10bit.HDR.4Audio.mUHD-FRDS,OK,
原盘压缩（外语）,侏罗纪世界.2015.UHD.BluRay.2160p.x265.DV.HDR.TrueHD7.1.Atmos.mUHD-FRDS,侏罗纪世界,2015,原盘压缩（外语）/侏罗纪世界.2015.UHD.BluRay.2160p.x265.DV.HDR.TrueHD7.1.Atmos.mUHD-FRDS,OK,
原盘压缩（外语）,侏罗纪世界2.迷失国度.2018.2160p.UHD.BluRay.x265.10bit.DV.HDR10.DTSX-Panda,侏罗纪世界2 迷失国度,2018,原盘压缩（外语）/侏罗纪世界2.迷失国度.2018.2160p.UHD.BluRay.x265.10bit.DV.HDR10.DTSX-Panda,OK,
原盘压缩（外语）,侏罗纪公园.1993.UHD.BluRay.2160p.x265.DV.HDR.TrueHD7.1.Atmos.mUHD-FRDS,侏罗纪公园,1993,原盘压缩（外语）/侏罗纪公园.1993.UHD.BluRay.2160p.x265.DV.HDR.TrueHD7.1.Atmos.mUHD-FRDS,OK,
原盘压缩（外语）,侏罗纪公园2.1997.UHD.BluRay.2160p.x265.DV.HDR.TrueHD7.1.Atmos.mUHD-FRDS,侏罗纪公园2,1997,原盘压缩（外语）/侏罗纪公园2.1997.UHD.BluRay.2160p.x265.DV.HDR.TrueHD7.1.Atmos.mUHD-FRDS,OK,
原盘压缩（外语）,侠探杰克.2012.2160p.BluRay.x265.10bit.HDR.TrueHD.7.1.Atmos-TERMiNAL,侠探杰克,2012,原盘压缩（外语）/侠探杰克.2012.2160p.BluRay.x265.10bit.HDR.TrueHD.7.1.Atmos-TERMiNAL,OK,
原盘压缩（外语）,侠探杰克2.永不回头.2016.2160p.BluRay.x265.10bit.HDR.TrueHD.7.1.Atmos-EMERALD,侠探杰克2 永不回头,2016,原盘压缩（外语）/侠探杰克2.永不回头.2016.2160p.BluRay.x265.10bit.HDR.TrueHD.7.1.Atmos-EMERALD,OK,
原盘压缩（外语）,信使.2020.HDR.2160p.WEB.h265-RUMOUR,信使,2020,原盘压缩（外语）/信使.2020.HDR.2160p.WEB.h265-RUMOUR,OK,
原盘压缩（外语）,信号.2014.Bluray.1080p.DTS-HD.x264-Grym,信号,2014,原盘压缩（外语）/信号.2014.Bluray.1080p.DTS-HD.x264-Grym,OK,
原盘压缩（外语）,信条.2020.IMAX.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.5.1-SWTYBLZ,信条,2020,原盘压缩（外语）/信条.2020.IMAX.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.5.1-SWTYBLZ,OK,
原盘压缩（外语）,像素大战.2015.2160p.HDR.WEBRip.TrueHD.ATMOS.7.1.EN.FR.SPA.x265-GASMASK,像素大战,2015,原盘压缩（外语）/像素大战.2015.2160p.HDR.WEBRip.TrueHD.ATMOS.7.1.EN.FR.SPA.x265-GASMASK,OK,
原盘压缩（外语）,僵尸肖恩.2004.UHD.BluRay.2160p.x265.10bit.DoVi.HDR10+.DTS-HD.MA.7.1.Eleph,僵尸肖恩,2004,原盘压缩（外语）/僵尸肖恩.2004.UHD.BluRay.2160p.x265.10bit.DoVi.HDR10+.DTS-HD.MA.7.1.Eleph,OK,
原盘压缩（外语）,全球风暴.2017.Bluray.1080p.DTS-HD.x264-Grym,全球风暴,2017,原盘压缩（外语）/全球风暴.2017.Bluray.1080p.DTS-HD.x264-Grym,OK,
原盘压缩（外语）,公平竞争.2023.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX,公平竞争,2023,原盘压缩（外语）/公平竞争.2023.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX,OK,
原盘压缩（外语）,兵临城下.2001.Bluray.1080p.TrueHD.x264-Grym@BTNET,兵临城下,2001,原盘压缩（外语）/兵临城下.2001.Bluray.1080p.TrueHD.x264-Grym@BTNET,OK,
原盘压缩（外语）,冒牌天神.2003.1080p.BluRay.x264.DTS-FGT,冒牌天神,2003,原盘压缩（外语）/冒牌天神.2003.1080p.BluRay.x264.DTS-FGT,OK,
原盘压缩（外语）,决战中途岛.2019.1080p.BluRay.x264.TrueHD.7.1.Atmos-FGT,决战中途岛,2019,原盘压缩（外语）/决战中途岛.2019.1080p.BluRay.x264.TrueHD.7.1.Atmos-FGT,OK,
原盘压缩（外语）,分手的决心.2022.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD-FRDS,分手的决心,2022,原盘压缩（外语）/分手的决心.2022.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD-FRDS,OK,
原盘压缩（外语）,分裂.2016.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,分裂,2016,原盘压缩（外语）/分裂.2016.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT,OK,
原盘压缩（外语）,创.战神.2025.USA.UHD.BluRay.2160p.REMUX.DV.HDR.HEVC.Atmos.TrueHD.7.1-UBits,创 战神,2025,原盘压缩（外语）/创.战神.2025.USA.UHD.BluRay.2160p.REMUX.DV.HDR.HEVC.Atmos.TrueHD.7.1-UBits,OK,
原盘压缩（外语）,初恋那件小事.2010.1080p.BluRay.x265.10bit.DDP7.1.MNHD-FRDS,初恋那件小事,2010,原盘压缩（外语）/初恋那件小事.2010.1080p.BluRay.x265.10bit.DDP7.1.MNHD-FRDS,OK,
原盘压缩（外语）,利刃出鞘.2019.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,利刃出鞘,2019,原盘压缩（外语）/利刃出鞘.2019.2160p.UHD.BluRay.x265.10bit.HDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,OK,
原盘压缩（外语）,利刃出鞘2.抽丝剥茧.2022.2160p.NF.WEB-DL.x265.10bit.SDR.DDP5.1.Atmos-CM,利刃出鞘2 抽丝剥茧,2022,原盘压缩（外语）/利刃出鞘2.抽丝剥茧.2022.2160p.NF.WEB-DL.x265.10bit.SDR.DDP5.1.Atmos-CM,OK,
原盘压缩（外语）,利刃出鞘3.2025.NF.WEB-DL.2160p.HDR10.DV.HEVC.DDPA.5.1-RRS,利刃出鞘3,2025,原盘压缩（外语）/利刃出鞘3.2025.NF.WEB-DL.2160p.HDR10.DV.HEVC.DDPA.5.1-RRS,OK,
原盘压缩（外语）,刺杀肯尼迪.1991.DC.UHD.BluRay.2160p.x265.10bit.DoVi.5Audio.mUHD-FRDS,刺杀肯尼迪,1991,原盘压缩（外语）/刺杀肯尼迪.1991.DC.UHD.BluRay.2160p.x265.10bit.DoVi.5Audio.mUHD-FRDS,OK,
原盘压缩（外语）,前哨.2020.HDR.2160p.WEB.H265-HUZZAH,前哨,2020,原盘压缩（外语）/前哨.2020.HDR.2160p.WEB.H265-HUZZAH,OK,
原盘压缩（外语）,剪刀手爱德华.1990.UHD.BluRay.2160p.x265.DV.HDR.TrueHD7.1.Atmos.mUHD-FRDS,剪刀手爱德华,1990,原盘压缩（外语）/剪刀手爱德华.1990.UHD.BluRay.2160p.x265.DV.HDR.TrueHD7.1.Atmos.mUHD-FRDS,OK,
原盘压缩（外语）,加勒比海盗1.黑珍珠号的诅咒.2003.UHD.BluRay.2160p.x265.10bit.DoVi.3Audios.mUHD-FRDS,加勒比海盗1 黑珍珠号的诅咒,2003,原盘压缩（外语）/加勒比海盗1.黑珍珠号的诅咒.2003.UHD.BluRay.2160p.x265.10bit.DoVi.3Audios.mUHD-FRDS,OK,
原盘压缩（外语）,加勒比海盗2.聚魂棺.2006.UHD.BluRay.2160p.x265.10bit.DoVi.2Audios.mUHD-FRDS,加勒比海盗2 聚魂棺,2006,原盘压缩（外语）/加勒比海盗2.聚魂棺.2006.UHD.BluRay.2160p.x265.10bit.DoVi.2Audios.mUHD-FRDS,OK,
原盘压缩（外语）,加勒比海盗3.世界的尽头.2007.UHD.BluRay.2160p.x265.10bit.DoVi.2Audios.mUHD-FRDS,加勒比海盗3 世界的尽头,2007,原盘压缩（外语）/加勒比海盗3.世界的尽头.2007.UHD.BluRay.2160p.x265.10bit.DoVi.2Audios.mUHD-FRDS,OK,
原盘压缩（外语）,加勒比海盗4.惊涛怪浪.2011.UHD.BluRay.2160p.x265.10bit.DoVi.2Audios.mUHD-FRDS,加勒比海盗4 惊涛怪浪,2011,原盘压缩（外语）/加勒比海盗4.惊涛怪浪.2011.UHD.BluRay.2160p.x265.10bit.DoVi.2Audios.mUHD-FRDS,OK,
原盘压缩（外语）,加勒比海盗5.死无对证.2017.BluRay.2160p.x265.10bit.HDR.4Audios.mUHD-FRDS,加勒比海盗5 死无对证,2017,原盘压缩（外语）/加勒比海盗5.死无对证.2017.BluRay.2160p.x265.10bit.HDR.4Audios.mUHD-FRDS,OK,
原盘压缩（外语）,加菲猫.2004.1080p.BluRay.x264,加菲猫,2004,原盘压缩（外语）/加菲猫.2004.1080p.BluRay.x264,OK,
原盘压缩（外语）,加菲猫2.2006.1080p.BluRay.x264.DTS-MAGiCAL,加菲猫2,2006,原盘压缩（外语）/加菲猫2.2006.1080p.BluRay.x264.DTS-MAGiCAL,OK,
原盘压缩（外语）,加菲猫家族.2024.2160p.iTunes.WEB-DL.H265.DV.DD5.1-PTerWEB,加菲猫家族,2024,原盘压缩（外语）/加菲猫家族.2024.2160p.iTunes.WEB-DL.H265.DV.DD5.1-PTerWEB,OK,
原盘压缩（外语）,十一罗汉.2001.UHD.BluRay.2160p.x265.10bit.HDR.DTS-HD.MA.5.1.mUHD-FRDS,十一罗汉,2001,原盘压缩（外语）/十一罗汉.2001.UHD.BluRay.2160p.x265.10bit.HDR.DTS-HD.MA.5.1.mUHD-FRDS,OK,
原盘压缩（外语）,十三罗汉.2007.UHD.BluRay.2160p.x265.10bit.HDR.DTS-HD.MA.5.1.mUHD-FRDS,十三罗汉,2007,原盘压缩（外语）/十三罗汉.2007.UHD.BluRay.2160p.x265.10bit.HDR.DTS-HD.MA.5.1.mUHD-FRDS,OK,
原盘压缩（外语）,十二怒汉.1957.CC.Bluray.1080p.x265.AAC.GREENOTEA,十二怒汉,1957,原盘压缩（外语）/十二怒汉.1957.CC.Bluray.1080p.x265.AAC.GREENOTEA,OK,
原盘压缩（外语）,十二罗汉.2004.UHD.BluRay.2160p.x265.10bit.HDR.DTS-HD.MA.5.1.mUHD-FRDS,十二罗汉,2004,原盘压缩（外语）/十二罗汉.2004.UHD.BluRay.2160p.x265.10bit.HDR.DTS-HD.MA.5.1.mUHD-FRDS,OK,
原盘压缩（外语）,华尔街之狼.2013.1080p.BluRay.x265.HEVC.10bit.AAC5.1-afm72,华尔街之狼,2013,原盘压缩（外语）/华尔街之狼.2013.1080p.BluRay.x265.HEVC.10bit.AAC5.1-afm72,OK,
原盘压缩（外语）,博物馆奇妙夜.2006.1080p.BluRay.x264.DTS-FGT,博物馆奇妙夜,2006,原盘压缩（外语）/博物馆奇妙夜.2006.1080p.BluRay.x264.DTS-FGT,OK,
原盘压缩（外语）,博物馆奇妙夜2.2009.1080p.BluRay.x264.DTS-FGT,博物馆奇妙夜2,2009,原盘压缩（外语）/博物馆奇妙夜2.2009.1080p.BluRay.x264.DTS-FGT,OK,
原盘压缩（外语）,博物馆奇妙夜3.2014.1080p.BluRay.x264.DTS-HD.MA.7.1-RARBG,博物馆奇妙夜3,2014,原盘压缩（外语）/博物馆奇妙夜3.2014.1080p.BluRay.x264.DTS-HD.MA.7.1-RARBG,OK,
原盘压缩（外语）,双子杀手.2019.2160p.UHD.BluRay.X265.10bit.HDR.TrueHD.7.1.Atmos-TERMiNAL,双子杀手,2019,原盘压缩（外语）/双子杀手.2019.2160p.UHD.BluRay.X265.10bit.HDR.TrueHD.7.1.Atmos-TERMiNAL,OK,
原盘压缩（外语）,变形金刚.2007.BluRay.2160p.Dovi.HDR.x265.Atmos.TrueHD.7.1-MTeam,变形金刚,2007,原盘压缩（外语）/变形金刚.2007.BluRay.2160p.Dovi.HDR.x265.Atmos.TrueHD.7.1-MTeam,OK,
原盘压缩（外语）,变形金刚2.卷土重来.2009.2160p.EUR.UHD.BluRay.x265.10bit.DV.TrueHD.7.1.Atmos.3Audio-ADE,变形金刚2 卷土重来,2009,原盘压缩（外语）/变形金刚2.卷土重来.2009.2160p.EUR.UHD.BluRay.x265.10bit.DV.TrueHD.7.1.Atmos.3Audio-ADE,OK,
原盘压缩（外语）,变形金刚2.卷土重来.2009.BluRay.2160p.Dovi.HDR.x265.Atmos.TrueHD.7.1-MTeam,变形金刚2 卷土重来,2009,原盘压缩（外语）/变形金刚2.卷土重来.2009.BluRay.2160p.Dovi.HDR.x265.Atmos.TrueHD.7.1-MTeam,OK,
原盘压缩（外语）,变形金刚2.卷土重来.2009.imax.1080p.bluray.x264-hdmi,变形金刚2 卷土重来,2009,原盘压缩（外语）/变形金刚2.卷土重来.2009.imax.1080p.bluray.x264-hdmi,OK,
原盘压缩（外语）,变形金刚3.月黑之时.2011.BluRay.2160p.Dovi.HDR.x265.Atmos.TrueHD.7.1-MTeam,变形金刚3 月黑之时,2011,原盘压缩（外语）/变形金刚3.月黑之时.2011.BluRay.2160p.Dovi.HDR.x265.Atmos.TrueHD.7.1-MTeam,OK,
原盘压缩（外语）,变形金刚4.绝境重生.2014.2160p.BluRay.x265.10bit.HDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,变形金刚4 绝境重生,2014,原盘压缩（外语）/变形金刚4.绝境重生.2014.2160p.BluRay.x265.10bit.HDR.DTS-HD.MA.TrueHD.7.1.Atmos-SWTYBLZ,OK,
原盘压缩（外语）,变形金刚5.最后的骑士.2017.BluRay.2160p.Dovi.HDR.x265.Atmos.TrueHD7.1-MTeam,变形金刚5 最后的骑士,2017,原盘压缩（外语）/变形金刚5.最后的骑士.2017.BluRay.2160p.Dovi.HDR.x265.Atmos.TrueHD7.1-MTeam,OK,
原盘压缩（外语）,变形金刚6.超能勇士崛起.2023.2160p.BluRay.DoVi.x265.10bit.Atmos.TrueHD7.1-CTRLHD,变形金刚6 超能勇士崛起,2023,原盘压缩（外语）/变形金刚6.超能勇士崛起.2023.2160p.BluRay.DoVi.x265.10bit.Atmos.TrueHD7.1-CTRLHD,OK,
原盘压缩（外语）,变相怪杰.1994.UHD.BluRay.2160p.x265.10bit.DV.HDR.TrueHD7.1.Atmos.REPACK.mUHD-FRDS,变相怪杰,1994,原盘压缩（外语）/变相怪杰.1994.UHD.BluRay.2160p.x265.10bit.DV.HDR.TrueHD7.1.Atmos.REPACK.mUHD-FRDS,OK,
原盘压缩（外语）,变相怪杰2：面具之子.2005.1080p.BluRay.x264.DTS-FGT,变相怪杰2：面具之子,2005,原盘压缩（外语）/变相怪杰2：面具之子.2005.1080p.BluRay.x264.DTS-FGT,OK,
原盘压缩（外语）,变脸.1997.UHD.BluRay.2160p.x265.10bit.DoVi.2Audio.mUHD-FRDS,变脸,1997,原盘压缩（外语）/变脸.1997.UHD.BluRay.2160p.x265.10bit.DoVi.2Audio.mUHD-FRDS,OK,
原盘压缩（外语）,可怜的东西.2023.2160p.iTunes.WEB-DL.DDP.5.1.Atmos.HDR10+.H.265-DreamHD,可怜的东西,2023,原盘压缩（外语）/可怜的东西.2023.2160p.iTunes.WEB-DL.DDP.5.1.Atmos.HDR10+.H.265-DreamHD,OK,
原盘压缩（外语）,史崔特先生的故事.1999.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD-FRDS,史崔特先生的故事,1999,原盘压缩（外语）/史崔特先生的故事.1999.UHD.BluRay.2160p.x265.10bit.DoVi.mUHD-FRDS,OK,
原盘压缩（外语）,史蒂夫乔布斯.机器人生.2015.limited.1080p.bluray.x264-usury.mkv,史蒂夫乔布斯 机器人生,2015,原盘压缩（外语）/史蒂夫乔布斯.机器人生.2015.limited.1080p.bluray.x264-usury.mkv,OK,
原盘压缩（外语）,吾栖之肤.2011.SPANISH.1080p.BluRay.x264.DTS-CHD,吾栖之肤,2011,原盘压缩（外语）/吾栖之肤.2011.SPANISH.1080p.BluRay.x264.DTS-CHD,OK,
原盘压缩（外语）,哈利波特与凤凰社.2007.UHD.BluRay.2160p.10bit.DoVi.4Audio.DTS-X.MA.7.1.x265-beAst,哈利波特与凤凰社,2007,原盘压缩（外语）/哈利波特与凤凰社.2007.UHD.BluRay.2160p.10bit.DoVi.4Audio.DTS-X.MA.7.1.x265-beAst,OK,
原盘压缩（外语）,哈利波特与密室.2002.UHD.BluRay.2160p.10bit.DoVi.4Audio.DTS-X.MA.7.1.x265-beAst,哈利波特与密室,2002,原盘压缩（外语）/哈利波特与密室.2002.UHD.BluRay.2160p.10bit.DoVi.4Audio.DTS-X.MA.7.1.x265-beAst,OK,
原盘压缩（外语）,哈利波特与死亡圣器(上).2010.UHD.BluRay.2160p.10bit.DoVi.4Audio.DTS-X.MA.7.1.x265-beAst,哈利波特与死亡圣器(上,2010,原盘压缩（外语）/哈利波特与死亡圣器(上).2010.UHD.BluRay.2160p.10bit.DoVi.4Audio.DTS-X.MA.7.1.x265-beAst,OK,
原盘压缩（外语）,哈利波特与死亡圣器(下).2011.UHD.BluRay.2160p.10bit.DoVi.4Audio.DTS-X.MA.7.1.x265-beAst,哈利波特与死亡圣器(下,2011,原盘压缩（外语）/哈利波特与死亡圣器(下).2011.UHD.BluRay.2160p.10bit.DoVi.4Audio.DTS-X.MA.7.1.x265-beAst,OK,
原盘压缩（外语）,哈利波特与混血王子.2009.UHD.BluRay.2160p.10bit.DoVi.4Audio.DTS-X.MA.7.1.x265-beAst,哈利波特与混血王子,2009,原盘压缩（外语）/哈利波特与混血王子.2009.UHD.BluRay.2160p.10bit.DoVi.4Audio.DTS-X.MA.7.1.x265-beAst,OK,
原盘压缩（外语）,哈利波特与火焰杯.2005.UHD.BluRay.2160p.10bit.DoVi.4Audio.DTS-X.MA.7.1.x265-beAst,哈利波特与火焰杯,2005,原盘压缩（外语）/哈利波特与火焰杯.2005.UHD.BluRay.2160p.10bit.DoVi.4Audio.DTS-X.MA.7.1.x265-beAst,OK,
原盘压缩（外语）,哈利波特与阿兹卡班的囚徒.2004.UHD.BluRay.2160p.10bit.DoVi.5Audio.DTS-X.MA.7.1.x265-beAst,哈利波特与阿兹卡班的囚徒,2004,原盘压缩（外语）/哈利波特与阿兹卡班的囚徒.2004.UHD.BluRay.2160p.10bit.DoVi.5Audio.DTS-X.MA.7.1.x265-beAst,OK,
原盘压缩（外语）,哈利波特与魔法石.2001.UHD.BluRay.2160p.10bit.DoVi.4Audio.DTS-X.MA.7.1.x265-beAst,哈利波特与魔法石,2001,原盘压缩（外语）/哈利波特与魔法石.2001.UHD.BluRay.2160p.10bit.DoVi.4Audio.DTS-X.MA.7.1.x265-beAst,OK,
原盘压缩（外语）,哥斯拉.1.0.2023.2160p.BluRay.DoVi.x265.10bit.Atmos.TrueHD7.1-WiKi,哥斯拉 1 0,2023,原盘压缩（外语）/哥斯拉.1.0.2023.2160p.BluRay.DoVi.x265.10bit.Atmos.TrueHD7.1-WiKi,OK,
原盘压缩（外语）,哥斯拉.2014.UHD.BluRay.2160p.2Audio.TrueHD.Atmos.7.1.x265.10bit.HDR-BeiTai,哥斯拉,2014,原盘压缩（外语）/哥斯拉.2014.UHD.BluRay.2160p.2Audio.TrueHD.Atmos.7.1.x265.10bit.HDR-BeiTai,OK,
原盘压缩（外语）,哥斯拉2.怪兽之王.2019.UHD.Blu-ray.2160p.10bit.DoVi.2Audio.TrueHD(Atmos).7.1.x265-beAst,哥斯拉2 怪兽之王,2019,原盘压缩（外语）/哥斯拉2.怪兽之王.2019.UHD.Blu-ray.2160p.10bit.DoVi.2Audio.TrueHD(Atmos).7.1.x265-beAst,OK,
原盘压缩（外语）,哥斯拉大战金刚.2021.UHD.BluRay.2160p.10bit.DoVi.2Audio.TrueHD(Atmos).7.1.x265-beAst,哥斯拉大战金刚,2021,原盘压缩（外语）/哥斯拉大战金刚.2021.UHD.BluRay.2160p.10bit.DoVi.2Audio.TrueHD(Atmos).7.1.x265-beAst,OK,
